binID	sampleID	magcov	mappedreads	totalreads
MO_102.bin.8	MO_133	27.656	731441	193452788
MO_102.bin.8	MO_135	15.263	404301	272717042
MO_102.bin.8	MO_138	26.680	705708	174683304
MO_102.bin.8	MO_140	35.572	940745	168288246
MO_102.bin.8	MO_167	5.879	162520	211943942
MO_102.bin.8	MO_170	9.686	261935	264708624
MO_102.bin.8	MO_180	15.003	397587	233589058
MO_102.bin.8	MO_184	2.096	59100	264456404
MO_102.bin.8	MO_188	4.319	118223	207873516
MO_102.bin.8	MO_192	3.843	107228	264624116
MO_102.bin.8	MO_197	23.449	620276	181190328
MO_102.bin.8	MO_199	10.703	285069	161825630
MO_102.bin.8	MO_202	19.673	521853	220390378
MO_102.bin.8	MO_207	19.717	521677	185980280
MO_102.bin.8	MO_226	8.757	231842	192536472
MO_102.bin.8	MO_231	17.706	468943	204285722
MO_102.bin.8	MO_234	6.401	169754	200480924
MO_102.bin.8	MO_236	18.974	501904	203199906
MO_103.bin.15	MO_004	6.416	151318	200004964
MO_103.bin.15	MO_005			
MO_103.bin.15	MO_005			
MO_103.bin.15	MO_005	5.734	135210	168561172
MO_103.bin.15	MO_007	6.621	156734	222160814
MO_103.bin.15	MO_010	6.993	165125	235718514
MO_103.bin.15	MO_034	4.032	96319	204265724
MO_103.bin.15	MO_035			
MO_103.bin.15	MO_035			
MO_103.bin.15	MO_035			
MO_103.bin.15	MO_035	2.396	57419	189714592
MO_103.bin.15	MO_039	3.038	71933	170854532
MO_103.bin.15	MO_042	4.723	112795	188245052
MO_103.bin.15	MO_046	6.054	143444	242467494
MO_103.bin.15	MO_071	6.551	154681	177871088
MO_103.bin.15	MO_073	5.782	136366	171666644
MO_103.bin.15	MO_074	6.709	160451	198239308
MO_103.bin.15	MO_077	8.349	196621	212101902
MO_103.bin.15	MO_082	7.532	177365	194683030
MO_103.bin.15	MO_098	5.860	138175	191192506
MO_103.bin.15	MO_102			
MO_103.bin.15	MO_102	5.552	130809	166599040
MO_103.bin.15	MO_103	22.329	529328	199112586
MO_103.bin.15	MO_106	3.799	90676	225741060
MO_103.bin.15	MO_133	8.190	193129	193452788
MO_103.bin.15	MO_135	8.169	193048	272717042
MO_103.bin.15	MO_138	6.933	163567	174683304
MO_103.bin.15	MO_140	8.355	196780	168288246
MO_103.bin.15	MO_167			
MO_103.bin.15	MO_167	4.048	101060	211943942
MO_103.bin.15	MO_170	11.161	270365	264708624
MO_103.bin.15	MO_180			
MO_103.bin.15	MO_180	10.294	242956	233589058
MO_103.bin.15	MO_184	1.846	47826	264456404
MO_103.bin.15	MO_188	4.358	107486	207873516
MO_103.bin.15	MO_192	4.100	102839	264624116
MO_103.bin.15	MO_197	5.971	141023	181190328
MO_103.bin.15	MO_199			
MO_103.bin.15	MO_199			
MO_103.bin.15	MO_199			
MO_103.bin.15	MO_199	5.210	124183	161825630
MO_103.bin.15	MO_202			
MO_103.bin.15	MO_202			
MO_103.bin.15	MO_202			
MO_103.bin.15	MO_202			
MO_103.bin.15	MO_202			
MO_103.bin.15	MO_202	8.073	191217	220390378
MO_103.bin.15	MO_207			
MO_103.bin.15	MO_207			
MO_103.bin.15	MO_207			
MO_103.bin.15	MO_207	5.930	140324	185980280
MO_103.bin.15	MO_226			
MO_103.bin.15	MO_226			
MO_103.bin.15	MO_226	3.631	86146	192536472
MO_103.bin.15	MO_231			
MO_103.bin.15	MO_231			
MO_103.bin.15	MO_231	4.301	102225	204285722
MO_103.bin.15	MO_234	4.575	108551	200480924
MO_103.bin.15	MO_236	5.402	127452	203199906
MO_103.bin.18	MO_004	10.666	213648	200004964
MO_103.bin.18	MO_005	9.225	184755	168561172
MO_103.bin.18	MO_007	13.338	267594	222160814
MO_103.bin.18	MO_010	15.162	303820	235718514
MO_103.bin.18	MO_034	9.860	198083	204265724
MO_103.bin.18	MO_035	3.124	63135	189714592
MO_103.bin.18	MO_039	7.280	146077	170854532
MO_103.bin.18	MO_042	11.470	231622	188245052
MO_103.bin.18	MO_046			
MO_103.bin.18	MO_046	13.575	272148	242467494
MO_103.bin.18	MO_071			
MO_103.bin.18	MO_071	12.557	251499	177871088
MO_103.bin.18	MO_073			
MO_103.bin.18	MO_073	14.890	297994	171666644
MO_103.bin.18	MO_074	14.555	294494	198239308
MO_103.bin.18	MO_077	16.718	334554	212101902
MO_103.bin.18	MO_082	11.872	237627	194683030
MO_103.bin.18	MO_098	11.659	233458	191192506
MO_103.bin.18	MO_102	11.071	221602	166599040
MO_103.bin.18	MO_103	33.727	679460	199112586
MO_103.bin.18	MO_106	5.620	113770	225741060
MO_103.bin.18	MO_133	11.206	224465	193452788
MO_103.bin.18	MO_135	12.538	251458	272717042
MO_103.bin.18	MO_138	11.101	222326	174683304
MO_103.bin.18	MO_140	9.988	199943	168288246
MO_103.bin.18	MO_167	5.631	118801	211943942
MO_103.bin.18	MO_170			
MO_103.bin.18	MO_170	15.431	316989	264708624
MO_103.bin.18	MO_180	11.842	237608	233589058
MO_103.bin.18	MO_184	2.383	51943	264456404
MO_103.bin.18	MO_188			
MO_103.bin.18	MO_188			
MO_103.bin.18	MO_188	5.852	122530	207873516
MO_103.bin.18	MO_192			
MO_103.bin.18	MO_192			
MO_103.bin.18	MO_192	5.783	123217	264624116
MO_103.bin.18	MO_197	15.171	303749	181190328
MO_103.bin.18	MO_199	18.088	364382	161825630
MO_103.bin.18	MO_202	26.092	523656	220390378
MO_103.bin.18	MO_207			
MO_103.bin.18	MO_207			
MO_103.bin.18	MO_207	22.382	448066	185980280
MO_103.bin.18	MO_226			
MO_103.bin.18	MO_226	10.754	215814	192536472
MO_103.bin.18	MO_231	7.775	156323	204285722
MO_103.bin.18	MO_234	23.248	465882	200480924
MO_103.bin.18	MO_236	14.377	287844	203199906
MO_103.bin.26	MO_004	1.496	24401	200004964
MO_103.bin.26	MO_005			
MO_103.bin.26	MO_005	1.487	24235	168561172
MO_103.bin.26	MO_007	2.136	34931	222160814
MO_103.bin.26	MO_010	2.503	40795	235718514
MO_103.bin.26	MO_034	4.631	75473	204265724
MO_103.bin.26	MO_035			
MO_103.bin.26	MO_035	0.757	12421	189714592
MO_103.bin.26	MO_039	3.871	63106	170854532
MO_103.bin.26	MO_042			
MO_103.bin.26	MO_042			
MO_103.bin.26	MO_042	3.426	56305	188245052
MO_103.bin.26	MO_046			
MO_103.bin.26	MO_046	6.294	102461	242467494
MO_103.bin.26	MO_071			
MO_103.bin.26	MO_071	4.930	80207	177871088
MO_103.bin.26	MO_073	7.894	128385	171666644
MO_103.bin.26	MO_074			
MO_103.bin.26	MO_074			
MO_103.bin.26	MO_074	3.982	65491	198239308
MO_103.bin.26	MO_077			
MO_103.bin.26	MO_077			
MO_103.bin.26	MO_077	6.326	102882	212101902
MO_103.bin.26	MO_082	3.071	49970	194683030
MO_103.bin.26	MO_098	3.558	57880	191192506
MO_103.bin.26	MO_102			
MO_103.bin.26	MO_102			
MO_103.bin.26	MO_102	4.241	68981	166599040
MO_103.bin.26	MO_103			
MO_103.bin.26	MO_103	20.765	339742	199112586
MO_103.bin.26	MO_106			
MO_103.bin.26	MO_106	2.816	46322	225741060
MO_103.bin.26	MO_133			
MO_103.bin.26	MO_133	1.940	31610	193452788
MO_103.bin.26	MO_135			
MO_103.bin.26	MO_135			
MO_103.bin.26	MO_135			
MO_103.bin.26	MO_135			
MO_103.bin.26	MO_135			
MO_103.bin.26	MO_135	2.174	35525	272717042
MO_103.bin.26	MO_138			
MO_103.bin.26	MO_138	2.992	48698	174683304
MO_103.bin.26	MO_140			
MO_103.bin.26	MO_140	1.625	26471	168288246
MO_103.bin.26	MO_167			
MO_103.bin.26	MO_167	0.912	16238	211943942
MO_103.bin.26	MO_170	2.875	48808	264708624
MO_103.bin.26	MO_180	2.289	37432	233589058
MO_103.bin.26	MO_184	0.509	9354	264456404
MO_103.bin.26	MO_188	1.042	18237	207873516
MO_103.bin.26	MO_192			
MO_103.bin.26	MO_192	1.137	20292	264624116
MO_103.bin.26	MO_197	5.758	93666	181190328
MO_103.bin.26	MO_199	7.200	117927	161825630
MO_103.bin.26	MO_202	12.473	203391	220390378
MO_103.bin.26	MO_207	8.324	135424	185980280
MO_103.bin.26	MO_226			
MO_103.bin.26	MO_226	5.300	86277	192536472
MO_103.bin.26	MO_231			
MO_103.bin.26	MO_231	5.721	93249	204285722
MO_103.bin.26	MO_234	12.064	196454	200480924
MO_103.bin.26	MO_236	8.431	137114	203199906
MO_133.bin.10	MO_004	8.201	238298	200004964
MO_133.bin.10	MO_005			
MO_133.bin.10	MO_005	4.421	128720	168561172
MO_133.bin.10	MO_007	6.242	182192	222160814
MO_133.bin.10	MO_010	7.440	216924	235718514
MO_133.bin.10	MO_034			
MO_133.bin.10	MO_034	8.602	251312	204265724
MO_133.bin.10	MO_035			
MO_133.bin.10	MO_035			
MO_133.bin.10	MO_035			
MO_133.bin.10	MO_035	5.479	160209	189714592
MO_133.bin.10	MO_039	1.886	55260	170854532
MO_133.bin.10	MO_042	4.918	144542	188245052
MO_133.bin.10	MO_046	9.945	289765	242467494
MO_133.bin.10	MO_071	11.548	335784	177871088
MO_133.bin.10	MO_073	28.350	822603	171666644
MO_133.bin.10	MO_074	14.325	419017	198239308
MO_133.bin.10	MO_077	13.600	394682	212101902
MO_133.bin.10	MO_082	4.780	138775	194683030
MO_133.bin.10	MO_098	5.686	165334	191192506
MO_133.bin.10	MO_102			
MO_133.bin.10	MO_102	3.947	114717	166599040
MO_133.bin.10	MO_103			
MO_133.bin.10	MO_103			
MO_133.bin.10	MO_103	9.376	274306	199112586
MO_133.bin.10	MO_106			
MO_133.bin.10	MO_106			
MO_133.bin.10	MO_106	7.065	206981	225741060
MO_133.bin.10	MO_133			
MO_133.bin.10	MO_133	32.230	935165	193452788
MO_133.bin.10	MO_135			
MO_133.bin.10	MO_135	72.804	2114550	272717042
MO_133.bin.10	MO_138			
MO_133.bin.10	MO_138			
MO_133.bin.10	MO_138			
MO_133.bin.10	MO_138	25.199	731274	174683304
MO_133.bin.10	MO_140			
MO_133.bin.10	MO_140	25.317	734417	168288246
MO_133.bin.10	MO_167	36.127	1078484	211943942
MO_133.bin.10	MO_170	6.761	200066	264708624
MO_133.bin.10	MO_180	4.350	126903	233589058
MO_133.bin.10	MO_184	9.359	377872	264456404
MO_133.bin.10	MO_188	27.982	833419	207873516
MO_133.bin.10	MO_192			
MO_133.bin.10	MO_192	18.746	565567	264624116
MO_133.bin.10	MO_197			
MO_133.bin.10	MO_197			
MO_133.bin.10	MO_197			
MO_133.bin.10	MO_197	9.139	265661	181190328
MO_133.bin.10	MO_199	16.620	485527	161825630
MO_133.bin.10	MO_202			
MO_133.bin.10	MO_202	28.172	819478	220390378
MO_133.bin.10	MO_207			
MO_133.bin.10	MO_207			
MO_133.bin.10	MO_207	11.577	336527	185980280
MO_133.bin.10	MO_226	9.138	266131	192536472
MO_133.bin.10	MO_231	7.832	229676	204285722
MO_133.bin.10	MO_234	21.239	618105	200480924
MO_133.bin.10	MO_236	10.000	290589	203199906
MO_133.bin.26	MO_004	32.771	835543	200004964
MO_133.bin.26	MO_005	33.600	856208	168561172
MO_133.bin.26	MO_007	48.990	1250489	222160814
MO_133.bin.26	MO_010			
MO_133.bin.26	MO_010	39.582	1010011	235718514
MO_133.bin.26	MO_034			
MO_133.bin.26	MO_034			
MO_133.bin.26	MO_034			
MO_133.bin.26	MO_034	14.202	364958	204265724
MO_133.bin.26	MO_035	4.571	118713	189714592
MO_133.bin.26	MO_039			
MO_133.bin.26	MO_039			
MO_133.bin.26	MO_039			
MO_133.bin.26	MO_039	11.124	284396	170854532
MO_133.bin.26	MO_042			
MO_133.bin.26	MO_042			
MO_133.bin.26	MO_042			
MO_133.bin.26	MO_042			
MO_133.bin.26	MO_042			
MO_133.bin.26	MO_042	16.563	426358	188245052
MO_133.bin.26	MO_046			
MO_133.bin.26	MO_046	23.067	589727	242467494
MO_133.bin.26	MO_071			
MO_133.bin.26	MO_071	42.920	1094087	177871088
MO_133.bin.26	MO_073			
MO_133.bin.26	MO_073	31.799	810326	171666644
MO_133.bin.26	MO_074			
MO_133.bin.26	MO_074			
MO_133.bin.26	MO_074	17.759	458110	198239308
MO_133.bin.26	MO_077	58.804	1497641	212101902
MO_133.bin.26	MO_082	71.403	1818178	194683030
MO_133.bin.26	MO_098	28.393	723729	191192506
MO_133.bin.26	MO_102			
MO_133.bin.26	MO_102			
MO_133.bin.26	MO_102	26.781	682255	166599040
MO_133.bin.26	MO_103	20.766	534054	199112586
MO_133.bin.26	MO_106	10.082	259520	225741060
MO_133.bin.26	MO_133	48.805	1243443	193452788
MO_133.bin.26	MO_135	38.018	970972	272717042
MO_133.bin.26	MO_138	44.706	1139177	174683304
MO_133.bin.26	MO_140	54.350	1384057	168288246
MO_133.bin.26	MO_167	4.318	117575	211943942
MO_133.bin.26	MO_170			
MO_133.bin.26	MO_170			
MO_133.bin.26	MO_170	25.911	675250	264708624
MO_133.bin.26	MO_180			
MO_133.bin.26	MO_180	32.650	833417	233589058
MO_133.bin.26	MO_184			
MO_133.bin.26	MO_184	3.227	91322	264456404
MO_133.bin.26	MO_188	9.127	241602	207873516
MO_133.bin.26	MO_192	5.805	157779	264624116
MO_133.bin.26	MO_197	31.942	814536	181190328
MO_133.bin.26	MO_199	12.675	326433	161825630
MO_133.bin.26	MO_202	35.873	917430	220390378
MO_133.bin.26	MO_207	21.946	560520	185980280
MO_133.bin.26	MO_226	16.181	414984	192536472
MO_133.bin.26	MO_231	30.254	774781	204285722
MO_133.bin.26	MO_234	12.022	308894	200480924
MO_133.bin.26	MO_236	24.733	630529	203199906
MO_133.bin.28	MO_004	46.059	1100264	200004964
MO_133.bin.28	MO_005			
MO_133.bin.28	MO_005	42.512	1015448	168561172
MO_133.bin.28	MO_007	47.212	1129415	222160814
MO_133.bin.28	MO_010	47.892	1145163	235718514
MO_133.bin.28	MO_034			
MO_133.bin.28	MO_034	22.673	542774	204265724
MO_133.bin.28	MO_035			
MO_133.bin.28	MO_035	3.938	95134	189714592
MO_133.bin.28	MO_039			
MO_133.bin.28	MO_039			
MO_133.bin.28	MO_039	18.756	448792	170854532
MO_133.bin.28	MO_042			
MO_133.bin.28	MO_042			
MO_133.bin.28	MO_042	24.551	590628	188245052
MO_133.bin.28	MO_046			
MO_133.bin.28	MO_046	43.007	1027967	242467494
MO_133.bin.28	MO_071	63.657	1520663	177871088
MO_133.bin.28	MO_073	52.144	1245470	171666644
MO_133.bin.28	MO_074	16.478	397275	198239308
MO_133.bin.28	MO_077	76.370	1823932	212101902
MO_133.bin.28	MO_082			
MO_133.bin.28	MO_082			
MO_133.bin.28	MO_082	76.888	1836122	194683030
MO_133.bin.28	MO_098	31.482	752131	191192506
MO_133.bin.28	MO_102			
MO_133.bin.28	MO_102			
MO_133.bin.28	MO_102	34.367	820847	166599040
MO_133.bin.28	MO_103			
MO_133.bin.28	MO_103			
MO_133.bin.28	MO_103	53.021	1273777	199112586
MO_133.bin.28	MO_106			
MO_133.bin.28	MO_106	12.506	301168	225741060
MO_133.bin.28	MO_133			
MO_133.bin.28	MO_133	68.779	1642713	193452788
MO_133.bin.28	MO_135	60.131	1437666	272717042
MO_133.bin.28	MO_138	57.846	1381796	174683304
MO_133.bin.28	MO_140	74.861	1787737	168288246
MO_133.bin.28	MO_167	24.087	593808	211943942
MO_133.bin.28	MO_170	25.573	622707	264708624
MO_133.bin.28	MO_180	32.219	770728	233589058
MO_133.bin.28	MO_184	16.095	400348	264456404
MO_133.bin.28	MO_188	8.409	207725	207873516
MO_133.bin.28	MO_192	14.814	368147	264624116
MO_133.bin.28	MO_197	50.626	1209523	181190328
MO_133.bin.28	MO_199	32.878	789765	161825630
MO_133.bin.28	MO_202	60.377	1445793	220390378
MO_133.bin.28	MO_207			
MO_133.bin.28	MO_207	46.888	1120546	185980280
MO_133.bin.28	MO_226			
MO_133.bin.28	MO_226	27.804	665033	192536472
MO_133.bin.28	MO_231			
MO_133.bin.28	MO_231	41.758	998808	204285722
MO_133.bin.28	MO_234	33.667	805732	200480924
MO_133.bin.28	MO_236	45.604	1089413	203199906
MO_133.bin.34	MO_004	61.485	2041204	200004964
MO_133.bin.34	MO_005	52.186	1732370	168561172
MO_133.bin.34	MO_007	47.626	1583694	222160814
MO_133.bin.34	MO_010	58.742	1952129	235718514
MO_133.bin.34	MO_034	32.808	1091876	204265724
MO_133.bin.34	MO_035	10.943	365976	189714592
MO_133.bin.34	MO_039	16.188	538676	170854532
MO_133.bin.34	MO_042	24.693	826112	188245052
MO_133.bin.34	MO_046	56.449	1875626	242467494
MO_133.bin.34	MO_071	52.304	1736751	177871088
MO_133.bin.34	MO_073	39.463	1310122	171666644
MO_133.bin.34	MO_074			
MO_133.bin.34	MO_074	49.301	1649354	198239308
MO_133.bin.34	MO_077			
MO_133.bin.34	MO_077	68.416	2270688	212101902
MO_133.bin.34	MO_082			
MO_133.bin.34	MO_082			
MO_133.bin.34	MO_082			
MO_133.bin.34	MO_082	108.832	3611435	194683030
MO_133.bin.34	MO_098			
MO_133.bin.34	MO_098	43.609	1447835	191192506
MO_133.bin.34	MO_102			
MO_133.bin.34	MO_102	33.543	1113608	166599040
MO_133.bin.34	MO_103			
MO_133.bin.34	MO_103			
MO_133.bin.34	MO_103	38.448	1285617	199112586
MO_133.bin.34	MO_106			
MO_133.bin.34	MO_106	16.573	554620	225741060
MO_133.bin.34	MO_133			
MO_133.bin.34	MO_133	80.839	2683275	193452788
MO_133.bin.34	MO_135			
MO_133.bin.34	MO_135	31.422	1045617	272717042
MO_133.bin.34	MO_138			
MO_133.bin.34	MO_138	58.109	1929433	174683304
MO_133.bin.34	MO_140	72.984	2422096	168288246
MO_133.bin.34	MO_167			
MO_133.bin.34	MO_167	15.380	531700	211943942
MO_133.bin.34	MO_170			
MO_133.bin.34	MO_170			
MO_133.bin.34	MO_170	53.625	1809794	264708624
MO_133.bin.34	MO_180	40.584	1349068	233589058
MO_133.bin.34	MO_184	19.637	681230	264456404
MO_133.bin.34	MO_188	35.254	1199801	207873516
MO_133.bin.34	MO_192	27.288	940905	264624116
MO_133.bin.34	MO_197	48.572	1613250	181190328
MO_133.bin.34	MO_199	29.242	977075	161825630
MO_133.bin.34	MO_202			
MO_133.bin.34	MO_202			
MO_133.bin.34	MO_202	71.307	2372924	220390378
MO_133.bin.34	MO_207	30.758	1022903	185980280
MO_133.bin.34	MO_226	24.409	812267	192536472
MO_133.bin.34	MO_231			
MO_133.bin.34	MO_231			
MO_133.bin.34	MO_231	31.342	1043149	204285722
MO_133.bin.34	MO_234			
MO_133.bin.34	MO_234	19.428	646988	200480924
MO_133.bin.34	MO_236			
MO_133.bin.34	MO_236	37.710	1252340	203199906
MO_135.bin.14	MO_004			
MO_135.bin.14	MO_004	1.228	94761	200004964
MO_135.bin.14	MO_005			
MO_135.bin.14	MO_005			
MO_135.bin.14	MO_005			
MO_135.bin.14	MO_005	0.950	73413	168561172
MO_135.bin.14	MO_007			
MO_135.bin.14	MO_007	0.968	75298	222160814
MO_135.bin.14	MO_010	5.107	392019	235718514
MO_135.bin.14	MO_034	0.872	69277	204265724
MO_135.bin.14	MO_035	0.787	62106	189714592
MO_135.bin.14	MO_039			
MO_135.bin.14	MO_039			
MO_135.bin.14	MO_039	0.581	45099	170854532
MO_135.bin.14	MO_042			
MO_135.bin.14	MO_042			
MO_135.bin.14	MO_042	0.744	58675	188245052
MO_135.bin.14	MO_046			
MO_135.bin.14	MO_046			
MO_135.bin.14	MO_046	1.155	90493	242467494
MO_135.bin.14	MO_071			
MO_135.bin.14	MO_071			
MO_135.bin.14	MO_071			
MO_135.bin.14	MO_071	0.963	74581	177871088
MO_135.bin.14	MO_073			
MO_135.bin.14	MO_073			
MO_135.bin.14	MO_073			
MO_135.bin.14	MO_073	0.976	75262	171666644
MO_135.bin.14	MO_074			
MO_135.bin.14	MO_074			
MO_135.bin.14	MO_074	2.052	160510	198239308
MO_135.bin.14	MO_077	1.225	94257	212101902
MO_135.bin.14	MO_082	1.188	91463	194683030
MO_135.bin.14	MO_098	1.149	88681	191192506
MO_135.bin.14	MO_102			
MO_135.bin.14	MO_102			
MO_135.bin.14	MO_102	1.054	81100	166599040
MO_135.bin.14	MO_103			
MO_135.bin.14	MO_103	1.483	116579	199112586
MO_135.bin.14	MO_106	0.629	49529	225741060
MO_135.bin.14	MO_133	1.138	88048	193452788
MO_135.bin.14	MO_135	27.954	2142087	272717042
MO_135.bin.14	MO_138	0.983	76191	174683304
MO_135.bin.14	MO_140			
MO_135.bin.14	MO_140			
MO_135.bin.14	MO_140	1.058	81430	168288246
MO_135.bin.14	MO_167			
MO_135.bin.14	MO_167	1.427	117438	211943942
MO_135.bin.14	MO_170	1.816	145982	264708624
MO_135.bin.14	MO_180			
MO_135.bin.14	MO_180			
MO_135.bin.14	MO_180	1.557	120246	233589058
MO_135.bin.14	MO_184	0.459	40574	264456404
MO_135.bin.14	MO_188	1.248	101566	207873516
MO_135.bin.14	MO_192	1.143	95720	264624116
MO_135.bin.14	MO_197	0.941	73184	181190328
MO_135.bin.14	MO_199	1.108	86660	161825630
MO_135.bin.14	MO_202	1.381	107518	220390378
MO_135.bin.14	MO_207			
MO_135.bin.14	MO_207			
MO_135.bin.14	MO_207	1.004	78535	185980280
MO_135.bin.14	MO_226			
MO_135.bin.14	MO_226	0.838	65832	192536472
MO_135.bin.14	MO_231	0.920	72580	204285722
MO_135.bin.14	MO_234	1.026	80170	200480924
MO_135.bin.14	MO_236			
MO_135.bin.14	MO_236	1.015	78437	203199906
MO_135.bin.1	MO_004	19.635	590293	200004964
MO_135.bin.1	MO_005			
MO_135.bin.1	MO_005	21.269	639387	168561172
MO_135.bin.1	MO_007			
MO_135.bin.1	MO_007	11.713	353167	222160814
MO_135.bin.1	MO_010	15.866	477684	235718514
MO_135.bin.1	MO_034	24.662	746437	204265724
MO_135.bin.1	MO_035	30.101	907668	189714592
MO_135.bin.1	MO_039	7.749	233363	170854532
MO_135.bin.1	MO_042	13.995	423813	188245052
MO_135.bin.1	MO_046	25.037	755562	242467494
MO_135.bin.1	MO_071			
MO_135.bin.1	MO_071			
MO_135.bin.1	MO_071			
MO_135.bin.1	MO_071	23.171	697329	177871088
MO_135.bin.1	MO_073			
MO_135.bin.1	MO_073	20.446	614377	171666644
MO_135.bin.1	MO_074	32.916	995623	198239308
MO_135.bin.1	MO_077			
MO_135.bin.1	MO_077	20.376	611719	212101902
MO_135.bin.1	MO_082			
MO_135.bin.1	MO_082			
MO_135.bin.1	MO_082			
MO_135.bin.1	MO_082	16.025	481293	194683030
MO_135.bin.1	MO_098			
MO_135.bin.1	MO_098	16.322	491546	191192506
MO_135.bin.1	MO_102			
MO_135.bin.1	MO_102			
MO_135.bin.1	MO_102			
MO_135.bin.1	MO_102	13.320	400581	166599040
MO_135.bin.1	MO_103			
MO_135.bin.1	MO_103			
MO_135.bin.1	MO_103	16.759	508179	199112586
MO_135.bin.1	MO_106			
MO_135.bin.1	MO_106			
MO_135.bin.1	MO_106	10.779	326554	225741060
MO_135.bin.1	MO_133			
MO_135.bin.1	MO_133			
MO_135.bin.1	MO_133	25.814	776394	193452788
MO_135.bin.1	MO_135			
MO_135.bin.1	MO_135	63.769	1914639	272717042
MO_135.bin.1	MO_138			
MO_135.bin.1	MO_138	23.050	693312	174683304
MO_135.bin.1	MO_140			
MO_135.bin.1	MO_140	20.560	617368	168288246
MO_135.bin.1	MO_167	30.172	932517	211943942
MO_135.bin.1	MO_170	20.215	620631	264708624
MO_135.bin.1	MO_180	13.113	394501	233589058
MO_135.bin.1	MO_184			
MO_135.bin.1	MO_184	5.478	174513	264456404
MO_135.bin.1	MO_188			
MO_135.bin.1	MO_188			
MO_135.bin.1	MO_188	36.238	1111331	207873516
MO_135.bin.1	MO_192	21.569	674138	264624116
MO_135.bin.1	MO_197	22.689	683349	181190328
MO_135.bin.1	MO_199	20.747	627065	161825630
MO_135.bin.1	MO_202	26.033	784190	220390378
MO_135.bin.1	MO_207	27.155	818029	185980280
MO_135.bin.1	MO_226	31.132	937027	192536472
MO_135.bin.1	MO_231	13.585	411130	204285722
MO_135.bin.1	MO_234	21.486	647291	200480924
MO_135.bin.1	MO_236	23.740	713812	203199906
MO_135.bin.7	MO_004	15.737	388140	200004964
MO_135.bin.7	MO_005			
MO_135.bin.7	MO_005			
MO_135.bin.7	MO_005			
MO_135.bin.7	MO_005	17.924	441995	168561172
MO_135.bin.7	MO_007	8.650	214092	222160814
MO_135.bin.7	MO_010			
MO_135.bin.7	MO_010			
MO_135.bin.7	MO_010	12.041	297595	235718514
MO_135.bin.7	MO_034			
MO_135.bin.7	MO_034			
MO_135.bin.7	MO_034			
MO_135.bin.7	MO_034	27.198	672965	204265724
MO_135.bin.7	MO_035			
MO_135.bin.7	MO_035			
MO_135.bin.7	MO_035	34.223	844784	189714592
MO_135.bin.7	MO_039			
MO_135.bin.7	MO_039			
MO_135.bin.7	MO_039			
MO_135.bin.7	MO_039	6.131	151582	170854532
MO_135.bin.7	MO_042	11.533	286728	188245052
MO_135.bin.7	MO_046	24.996	617746	242467494
MO_135.bin.7	MO_071	21.788	537506	177871088
MO_135.bin.7	MO_073	20.471	504508	171666644
MO_135.bin.7	MO_074	24.733	614388	198239308
MO_135.bin.7	MO_077	18.184	447947	212101902
MO_135.bin.7	MO_082	12.329	303897	194683030
MO_135.bin.7	MO_098	12.799	316106	191192506
MO_135.bin.7	MO_102			
MO_135.bin.7	MO_102			
MO_135.bin.7	MO_102	10.372	255872	166599040
MO_135.bin.7	MO_103	12.896	320991	199112586
MO_135.bin.7	MO_106	8.069	200831	225741060
MO_135.bin.7	MO_133	22.583	557025	193452788
MO_135.bin.7	MO_135			
MO_135.bin.7	MO_135			
MO_135.bin.7	MO_135			
MO_135.bin.7	MO_135	53.007	1306694	272717042
MO_135.bin.7	MO_138			
MO_135.bin.7	MO_138			
MO_135.bin.7	MO_138	21.611	533030	174683304
MO_135.bin.7	MO_140	17.980	442946	168288246
MO_135.bin.7	MO_167			
MO_135.bin.7	MO_167			
MO_135.bin.7	MO_167			
MO_135.bin.7	MO_167	25.253	640947	211943942
MO_135.bin.7	MO_170			
MO_135.bin.7	MO_170	15.034	379318	264708624
MO_135.bin.7	MO_180			
MO_135.bin.7	MO_180			
MO_135.bin.7	MO_180			
MO_135.bin.7	MO_180	9.099	224801	233589058
MO_135.bin.7	MO_184			
MO_135.bin.7	MO_184			
MO_135.bin.7	MO_184	3.563	94263	264456404
